wb_id,Term
WBGene00008277,Tepper Class II
WBGene00015557,Tepper Class II
WBGene00016508,Tepper Class II
WBGene00022188,Tepper Class II
WBGene00045457,Tepper Class II
WBGene00012342,Tepper Class II
WBGene00012234,Tepper Class II
WBGene00019460,Tepper Class II
WBGene00010104,Tepper Class II
WBGene00007647,Tepper Class II
WBGene00015461,Tepper Class II
WBGene00003843,Tepper Class II
WBGene00016418,Tepper Class II
WBGene00011076,Tepper Class II
WBGene00013931,Tepper Class II
WBGene00000182,Tepper Class II
WBGene00020445,Tepper Class II
WBGene00017679,Tepper Class II
WBGene00020669,Tepper Class II
WBGene00003418,Tepper Class II
WBGene00006997,Tepper Class II
WBGene00021132,Tepper Class II
WBGene00015814,Tepper Class II
WBGene00000502,Tepper Class II
WBGene00004326,Tepper Class II
WBGene00019604,Tepper Class II
WBGene00018864,Tepper Class II
WBGene00003958,Tepper Class II
WBGene00011190,Tepper Class II
WBGene00010456,Tepper Class II
WBGene00016333,Tepper Class II
WBGene00002152,Tepper Class II
WBGene00009965,Tepper Class II
WBGene00001070,Tepper Class II
WBGene00020788,Tepper Class II
WBGene00012803,Tepper Class II
WBGene00016326,Tepper Class II
WBGene00011231,Tepper Class II
WBGene00001571,Tepper Class II
WBGene00006307,Tepper Class II
WBGene00018595,Tepper Class II
WBGene00003764,Tepper Class II
WBGene00022496,Tepper Class II
WBGene00017435,Tepper Class II
WBGene00009620,Tepper Class II
WBGene00011806,Tepper Class II
WBGene00004340,Tepper Class II
WBGene00015270,Tepper Class II
WBGene00000163,Tepper Class II
WBGene00018827,Tepper Class II
WBGene00007236,Tepper Class II
WBGene00019361,Tepper Class II
WBGene00012300,Tepper Class II
WBGene00021869,Tepper Class II
WBGene00011308,Tepper Class II
WBGene00017002,Tepper Class II
WBGene00013128,Tepper Class II
WBGene00020798,Tepper Class II
WBGene00044469,Tepper Class II
WBGene00004189,Tepper Class II
WBGene00018101,Tepper Class II
WBGene00010057,Tepper Class II
WBGene00012135,Tepper Class II
WBGene00022579,Tepper Class II
WBGene00001477,Tepper Class II
WBGene00010624,Tepper Class II
WBGene00017867,Tepper Class II
WBGene00003132,Tepper Class II
WBGene00013762,Tepper Class II
WBGene00019771,Tepper Class II
WBGene00018007,Tepper Class II
WBGene00021715,Tepper Class II
WBGene00010405,Tepper Class II
WBGene00019406,Tepper Class II
WBGene00008665,Tepper Class II
WBGene00007018,Tepper Class II
WBGene00000178,Tepper Class II
WBGene00022882,Tepper Class II
WBGene00015710,Tepper Class II
WBGene00014219,Tepper Class II
WBGene00021651,Tepper Class II
WBGene00044063,Tepper Class II
WBGene00022864,Tepper Class II
WBGene00013496,Tepper Class II
WBGene00021680,Tepper Class II
WBGene00003789,Tepper Class II
WBGene00022078,Tepper Class II
WBGene00001983,Tepper Class II
WBGene00009192,Tepper Class II
WBGene00009145,Tepper Class II
WBGene00013042,Tepper Class II
WBGene00022888,Tepper Class II
WBGene00001029,Tepper Class II
WBGene00012451,Tepper Class II
WBGene00015956,Tepper Class II
WBGene00011926,Tepper Class II
WBGene00012109,Tepper Class II
WBGene00007832,Tepper Class II
WBGene00010941,Tepper Class II
WBGene00018874,Tepper Class II
WBGene00015734,Tepper Class II
WBGene00004895,Tepper Class II
WBGene00016714,Tepper Class II
WBGene00022801,Tepper Class II
WBGene00017553,Tepper Class II
WBGene00013321,Tepper Class II
WBGene00001827,Tepper Class II
WBGene00007615,Tepper Class II
WBGene00017830,Tepper Class II
WBGene00003246,Tepper Class II
WBGene00020107,Tepper Class II
WBGene00020037,Tepper Class II
WBGene00006893,Tepper Class II
WBGene00022463,Tepper Class II
WBGene00000275,Tepper Class II
WBGene00022258,Tepper Class II
WBGene00004100,Tepper Class II
WBGene00000784,Tepper Class II
WBGene00000383,Tepper Class II
WBGene00022860,Tepper Class II
WBGene00000098,Tepper Class II
WBGene00010341,Tepper Class II
WBGene00016145,Tepper Class II
WBGene00017636,Tepper Class II
WBGene00017025,Tepper Class II
WBGene00019736,Tepper Class II
WBGene00008733,Tepper Class II
WBGene00019934,Tepper Class II
WBGene00018278,Tepper Class II
WBGene00014106,Tepper Class II
WBGene00001511,Tepper Class II
WBGene00012645,Tepper Class II
WBGene00016156,Tepper Class II
WBGene00013607,Tepper Class II
WBGene00016602,Tepper Class II
WBGene00020631,Tepper Class II
WBGene00013761,Tepper Class II
WBGene00006593,Tepper Class II
WBGene00011906,Tepper Class II
WBGene00011908,Tepper Class II
WBGene00008218,Tepper Class II
WBGene00015802,Tepper Class II
WBGene00015565,Tepper Class II
WBGene00004746,Tepper Class II
WBGene00019673,Tepper Class II
WBGene00011064,Tepper Class II
WBGene00007705,Tepper Class II
WBGene00003773,Tepper Class II
WBGene00001829,Tepper Class II
WBGene00018597,Tepper Class II
WBGene00009204,Tepper Class II
WBGene00013729,Tepper Class II
WBGene00009030,Tepper Class II
WBGene00017632,Tepper Class II
WBGene00004981,Tepper Class II
WBGene00008921,Tepper Class II
WBGene00000483,Tepper Class II
WBGene00004358,Tepper Class II
WBGene00010178,Tepper Class II
WBGene00013701,Tepper Class II
WBGene00021311,Tepper Class II
WBGene00023422,Tepper Class II
WBGene00001050,Tepper Class II
WBGene00017356,Tepper Class II
WBGene00003837,Tepper Class II
WBGene00002201,Tepper Class II
WBGene00011033,Tepper Class II
WBGene00016795,Tepper Class II
WBGene00019605,Tepper Class II
WBGene00015910,Tepper Class II
WBGene00008010,Tepper Class II
WBGene00015256,Tepper Class II
WBGene00001566,Tepper Class II
WBGene00005160,Tepper Class II
WBGene00003625,Tepper Class II
WBGene00016395,Tepper Class II
WBGene00000393,Tepper Class II
WBGene00008143,Tepper Class II
WBGene00017738,Tepper Class II
WBGene00020015,Tepper Class II
WBGene00008476,Tepper Class II
WBGene00017163,Tepper Class II
WBGene00012660,Tepper Class II
WBGene00012604,Tepper Class II
WBGene00018698,Tepper Class II
WBGene00010479,Tepper Class II
WBGene00021190,Tepper Class II
WBGene00017658,Tepper Class II
WBGene00009564,Tepper Class II
WBGene00009665,Tepper Class II
WBGene00010495,Tepper Class II
WBGene00008936,Tepper Class II
WBGene00016379,Tepper Class II
WBGene00019457,Tepper Class II
WBGene00009354,Tepper Class II
WBGene00012240,Tepper Class II
WBGene00019767,Tepper Class II
WBGene00018319,Tepper Class II
WBGene00016159,Tepper Class II
WBGene00018625,Tepper Class II
WBGene00015803,Tepper Class II
WBGene00017005,Tepper Class II
WBGene00003785,Tepper Class II
WBGene00012530,Tepper Class II
WBGene00022584,Tepper Class II
WBGene00012136,Tepper Class II
WBGene00010339,Tepper Class II
WBGene00022021,Tepper Class II
WBGene00020034,Tepper Class II
WBGene00004887,Tepper Class II
WBGene00013275,Tepper Class II
WBGene00011107,Tepper Class II
WBGene00012647,Tepper Class II
WBGene00020263,Tepper Class II
WBGene00016412,Tepper Class II
WBGene00016120,Tepper Class II
WBGene00022534,Tepper Class II
WBGene00020915,Tepper Class II
WBGene00000116,Tepper Class II
WBGene00003475,Tepper Class II
WBGene00019380,Tepper Class II
WBGene00004315,Tepper Class II
WBGene00012110,Tepper Class II
WBGene00004120,Tepper Class II
WBGene00015665,Tepper Class II
WBGene00017875,Tepper Class II
WBGene00017012,Tepper Class II
WBGene00016460,Tepper Class II
WBGene00009161,Tepper Class II
WBGene00010847,Tepper Class II
WBGene00015631,Tepper Class II
WBGene00015839,Tepper Class II
WBGene00020028,Tepper Class II
WBGene00012358,Tepper Class II
WBGene00021073,Tepper Class II
WBGene00018342,Tepper Class II
WBGene00015608,Tepper Class II
WBGene00002075,Tepper Class II
WBGene00015581,Tepper Class II
WBGene00019402,Tepper Class II
WBGene00007876,Tepper Class II
WBGene00021321,Tepper Class II
WBGene00000067,Tepper Class II
WBGene00017283,Tepper Class II
WBGene00002001,Tepper Class II
WBGene00018335,Tepper Class II
WBGene00003950,Tepper Class II
WBGene00009880,Tepper Class II
WBGene00020759,Tepper Class II
WBGene00007368,Tepper Class II
WBGene00001997,Tepper Class II
WBGene00006440,Tepper Class II
WBGene00010258,Tepper Class II
WBGene00016788,Tepper Class II
WBGene00015509,Tepper Class II
WBGene00013980,Tepper Class II
WBGene00011182,Tepper Class II
WBGene00002070,Tepper Class II
WBGene00007152,Tepper Class II
WBGene00010205,Tepper Class II
WBGene00010983,Tepper Class II
WBGene00023483,Tepper Class II
WBGene00001784,Tepper Class II
WBGene00009563,Tepper Class II
WBGene00019895,Tepper Class II
WBGene00007537,Tepper Class II
WBGene00008354,Tepper Class II
WBGene00001431,Tepper Class II
WBGene00009101,Tepper Class II
WBGene00009710,Tepper Class II
WBGene00020228,Tepper Class II
WBGene00012032,Tepper Class II
WBGene00001468,Tepper Class II
WBGene00011758,Tepper Class II
WBGene00050955,Tepper Class II
WBGene00022850,Tepper Class II
WBGene00018885,Tepper Class II
WBGene00002138,Tepper Class II
WBGene00004392,Tepper Class II
WBGene00012911,Tepper Class II
WBGene00012747,Tepper Class II
WBGene00020048,Tepper Class II
WBGene00003640,Tepper Class II
WBGene00020418,Tepper Class II
WBGene00004955,Tepper Class II
WBGene00018934,Tepper Class II
WBGene00018409,Tepper Class II
WBGene00011879,Tepper Class II
WBGene00008053,Tepper Class II
WBGene00016158,Tepper Class II
WBGene00077593,Tepper Class II
WBGene00003123,Tepper Class II
WBGene00020587,Tepper Class II
WBGene00019029,Tepper Class II
WBGene00001112,Tepper Class II
WBGene00022176,Tepper Class II
WBGene00022382,Tepper Class II
WBGene00010130,Tepper Class II
WBGene00017690,Tepper Class II
WBGene00006577,Tepper Class II
WBGene00008749,Tepper Class II
WBGene00020358,Tepper Class II
WBGene00019214,Tepper Class II
WBGene00017574,Tepper Class II
WBGene00020131,Tepper Class II
WBGene00013392,Tepper Class II
WBGene00008431,Tepper Class II
WBGene00009124,Tepper Class II
WBGene00022350,Tepper Class II
WBGene00017780,Tepper Class II
WBGene00016892,Tepper Class II
WBGene00013474,Tepper Class II
WBGene00019813,Tepper Class II
WBGene00015017,Tepper Class II
WBGene00021123,Tepper Class II
WBGene00021602,Tepper Class II
WBGene00016376,Tepper Class II
WBGene00017010,Tepper Class II
WBGene00016129,Tepper Class II
WBGene00009230,Tepper Class II
WBGene00021743,Tepper Class II
WBGene00022856,Tepper Class II
WBGene00017431,Tepper Class II
WBGene00022663,Tepper Class II
WBGene00010844,Tepper Class II
WBGene00006515,Tepper Class II
WBGene00006927,Tepper Class II
WBGene00001476,Tepper Class II
WBGene00022045,Tepper Class II
WBGene00000467,Tepper Class II
WBGene00016837,Tepper Class II
WBGene00000793,Tepper Class II
WBGene00016769,Tepper Class II
WBGene00015684,Tepper Class II
WBGene00013448,Tepper Class II
WBGene00016461,Tepper Class II
WBGene00010459,Tepper Class II
WBGene00022722,Tepper Class II
WBGene00010386,Tepper Class II
WBGene00011776,Tepper Class II
WBGene00008034,Tepper Class II
WBGene00011812,Tepper Class II
WBGene00016411,Tepper Class II
WBGene00020862,Tepper Class II
WBGene00009493,Tepper Class II
WBGene00020887,Tepper Class II
WBGene00005552,Tepper Class II
WBGene00004115,Tepper Class II
WBGene00004378,Tepper Class II
WBGene00019769,Tepper Class II
WBGene00015950,Tepper Class II
WBGene00013116,Tepper Class II
WBGene00018809,Tepper Class II
WBGene00020954,Tepper Class II
WBGene00022732,Tepper Class II
WBGene00002255,Tepper Class II
WBGene00008765,Tepper Class II
WBGene00017853,Tepper Class II
WBGene00010899,Tepper Class II
WBGene00022631,Tepper Class II
WBGene00010015,Tepper Class II
WBGene00000567,Tepper Class II
WBGene00003555,Tepper Class II
WBGene00007447,Tepper Class II
WBGene00008502,Tepper Class II
WBGene00044734,Tepper Class II
WBGene00004393,Tepper Class II
WBGene00021797,Tepper Class II
WBGene00006353,Tepper Class II
WBGene00016790,Tepper Class II
WBGene00002008,Tepper Class II
WBGene00017800,Tepper Class II
WBGene00022465,Tepper Class II
WBGene00018862,Tepper Class II
WBGene00013668,Tepper Class II
WBGene00011407,Tepper Class II
WBGene00019824,Tepper Class II
WBGene00007913,Tepper Class II
WBGene00011000,Tepper Class II
WBGene00019532,Tepper Class II
WBGene00022412,Tepper Class II
WBGene00010126,Tepper Class II
WBGene00003845,Tepper Class II
WBGene00015112,Tepper Class II
WBGene00001017,Tepper Class II
WBGene00003508,Tepper Class II
WBGene00044302,Tepper Class II
WBGene00012923,Tepper Class II
WBGene00017832,Tepper Class II
WBGene00010122,Tepper Class II
WBGene00020903,Tepper Class II
WBGene00000556,Tepper Class II
WBGene00044081,Tepper Class II
WBGene00013136,Tepper Class II
WBGene00006963,Tepper Class II
WBGene00017310,Tepper Class II
WBGene00044637,Tepper Class II
WBGene00008602,Tepper Class II
WBGene00012950,Tepper Class II
WBGene00008222,Tepper Class II
WBGene00012593,Tepper Class II
WBGene00015311,Tepper Class II
WBGene00000215,Tepper Class II
WBGene00004001,Tepper Class II
WBGene00018605,Tepper Class II
WBGene00016589,Tepper Class II
WBGene00020376,Tepper Class II
WBGene00009264,Tepper Class II
WBGene00018508,Tepper Class II
WBGene00001819,Tepper Class II
WBGene00013197,Tepper Class II
WBGene00017289,Tepper Class II
WBGene00009504,Tepper Class II
WBGene00020419,Tepper Class II
WBGene00018100,Tepper Class II
WBGene00002879,Tepper Class II
WBGene00017086,Tepper Class II
WBGene00013603,Tepper Class II
WBGene00006928,Tepper Class II
WBGene00000731,Tepper Class II
WBGene00010541,Tepper Class II
WBGene00009987,Tepper Class II
WBGene00011353,Tepper Class II
WBGene00014230,Tepper Class II
WBGene00016601,Tepper Class II
WBGene00007972,Tepper Class II
WBGene00007748,Tepper Class II
WBGene00009515,Tepper Class II
WBGene00013080,Tepper Class II
WBGene00016544,Tepper Class II
WBGene00020693,Tepper Class II
WBGene00018424,Tepper Class II
WBGene00011032,Tepper Class II
WBGene00000214,Tepper Class II
WBGene00004186,Tepper Class II
WBGene00013575,Tepper Class II
WBGene00011668,Tepper Class II
WBGene00044789,Tepper Class II
WBGene00016893,Tepper Class II
WBGene00001241,Tepper Class II
WBGene00004813,Tepper Class II
WBGene00004042,Tepper Class II
WBGene00008676,Tepper Class II
WBGene00015400,Tepper Class II
WBGene00019644,Tepper Class II
WBGene00006886,Tepper Class II
WBGene00016740,Tepper Class II
WBGene00011864,Tepper Class II
WBGene00012105,Tepper Class II
WBGene00004269,Tepper Class II
WBGene00007278,Tepper Class II
WBGene00019763,Tepper Class II
WBGene00016793,Tepper Class II
WBGene00013284,Tepper Class II
WBGene00001978,Tepper Class II
WBGene00001543,Tepper Class II
WBGene00019479,Tepper Class II
WBGene00018782,Tepper Class II
WBGene00003648,Tepper Class II
WBGene00009483,Tepper Class II
WBGene00001910,Tepper Class II
WBGene00015829,Tepper Class II
WBGene00001259,Tepper Class II
WBGene00000911,Tepper Class II
WBGene00022869,Tepper Class II
WBGene00007463,Tepper Class II
WBGene00008922,Tepper Class II
WBGene00009177,Tepper Class II
WBGene00008990,Tepper Class II
WBGene00022831,Tepper Class II
WBGene00021186,Tepper Class II
WBGene00011147,Tepper Class II
WBGene00002021,Tepper Class II
WBGene00003409,Tepper Class II
WBGene00008317,Tepper Class II
WBGene00022025,Tepper Class II
WBGene00007515,Tepper Class II
WBGene00019564,Tepper Class II
WBGene00015237,Tepper Class II
WBGene00001563,Tepper Class II
WBGene00012462,Tepper Class II
WBGene00003815,Tepper Class II
WBGene00004103,Tepper Class II
WBGene00009451,Tepper Class II
WBGene00008429,Tepper Class II
WBGene00019087,Tepper Class II
WBGene00016840,Tepper Class II
WBGene00022586,Tepper Class II
WBGene00003996,Tepper Class II
WBGene00007391,Tepper Class II
WBGene00003653,Tepper Class II
WBGene00013541,Tepper Class II
WBGene00019546,Tepper Class II
WBGene00017159,Tepper Class II
WBGene00018413,Tepper Class II
WBGene00022459,Tepper Class II
WBGene00009798,Tepper Class II
WBGene00002043,Tepper Class II
WBGene00008099,Tepper Class II
WBGene00022458,Tepper Class II
WBGene00004752,Tepper Class II
WBGene00011543,Tepper Class II
WBGene00015501,Tepper Class II
WBGene00009660,Tepper Class II
WBGene00021112,Tepper Class II
WBGene00017092,Tepper Class II
WBGene00016577,Tepper Class II
WBGene00044793,Tepper Class II
WBGene00019379,Tepper Class II
WBGene00009499,Tepper Class II
WBGene00001973,Tepper Class II
WBGene00017247,Tepper Class II
WBGene00004508,Tepper Class II
WBGene00010056,Tepper Class II
WBGene00011713,Tepper Class II
WBGene00004762,Tepper Class II
WBGene00012989,Tepper Class II
WBGene00013393,Tepper Class II
WBGene00009883,Tepper Class II
WBGene00003402,Tepper Class II
WBGene00021585,Tepper Class II
WBGene00013677,Tepper Class II
WBGene00004823,Tepper Class II
WBGene00020821,Tepper Class II
WBGene00011893,Tepper Class II
WBGene00006530,Tepper Class II
WBGene00004684,Tepper Class II
WBGene00019510,Tepper Class II
WBGene00009672,Tepper Class II
WBGene00001599,Tepper Class II
WBGene00021852,Tepper Class II
WBGene00007225,Tepper Class II
WBGene00016763,Tepper Class II
WBGene00013311,Tepper Class II
WBGene00022114,Tepper Class II
WBGene00006590,Tepper Class II
WBGene00011494,Tepper Class II
WBGene00015697,Tepper Class II
WBGene00008891,Tepper Class II
WBGene00017103,Tepper Class II
WBGene00044796,Tepper Class II
WBGene00022482,Tepper Class II
WBGene00006910,Tepper Class II
WBGene00017990,Tepper Class II
WBGene00004721,Tepper Class II
WBGene00021745,Tepper Class II
WBGene00017201,Tepper Class II
WBGene00016063,Tepper Class II
WBGene00016760,Tepper Class II
WBGene00008564,Tepper Class II
WBGene00008718,Tepper Class II
WBGene00012683,Tepper Class II
WBGene00007721,Tepper Class II
WBGene00005138,Tepper Class II
WBGene00009629,Tepper Class II
WBGene00017751,Tepper Class II
WBGene00018893,Tepper Class II
WBGene00001816,Tepper Class II
WBGene00012251,Tepper Class II
WBGene00008494,Tepper Class II
WBGene00018303,Tepper Class II
WBGene00000040,Tepper Class II
WBGene00000055,Tepper Class II
WBGene00013709,Tepper Class II
WBGene00015859,Tepper Class II
WBGene00006059,Tepper Class II
WBGene00015609,Tepper Class II
WBGene00015805,Tepper Class II
WBGene00016676,Tepper Class II
WBGene00006047,Tepper Class II
WBGene00009971,Tepper Class II
WBGene00013958,Tepper Class II
WBGene00020504,Tepper Class II
WBGene00044169,Tepper Class II
WBGene00009982,Tepper Class II
WBGene00009342,Tepper Class II
WBGene00011016,Tepper Class II
WBGene00018422,Tepper Class II
WBGene00004779,Tepper Class II
WBGene00006919,Tepper Class II
WBGene00002999,Tepper Class II
WBGene00017855,Tepper Class II
WBGene00018362,Tepper Class II
WBGene00018890,Tepper Class II
WBGene00004400,Tepper Class II
WBGene00007564,Tepper Class II
WBGene00009007,Tepper Class II
WBGene00019005,Tepper Class II
WBGene00003835,Tepper Class II
